Date,Interval,Datetime,MP,CP35,30ImbWei,30ExAnte,7ImbWei,7ExAnte
13/08/2019,1,13/08/2019 6:00,8.51,8.939105714,8.5097,8.514013333,8.988,8.9514
13/08/2019,2,13/08/2019 10:00,8.23,8.928591429,8.5097,8.293163333,8.627742857,8.9514
13/08/2019,3,13/08/2019 14:00,9.178,8.942305714,8.5097,8.215223333,8.513571429,8.9514
13/08/2019,4,13/08/2019 18:00,9.0089,8.946845714,8.5097,8.400826667,8.656828571,8.9514
13/08/2019,5,13/08/2019 22:00,8.5,8.926845714,8.5097,8.219223333,8.693671429,8.9514
14/08/2019,1,14/08/2019 6:00,8.0211,8.907448571,8.499423333,8.50431,8.975428571,8.826428571
14/08/2019,2,14/08/2019 10:00,8.0211,8.880365714,8.499423333,8.29946,8.560885714,8.826428571
14/08/2019,3,14/08/2019 14:00,8.1,8.878905714,8.499423333,8.214526667,8.560428571,8.826428571
14/08/2019,4,14/08/2019 18:00,8.5,8.888877143,8.499423333,8.370826667,8.629528571,8.826428571
14/08/2019,5,14/08/2019 22:00,9.4889,8.925734286,8.499423333,8.194186667,8.6651,8.826428571
15/08/2019,1,15/08/2019 6:00,8.22,8.927448571,8.476136667,8.480346667,8.840014286,8.731942857
15/08/2019,2,15/08/2019 10:00,8.7011,8.919794286,8.476136667,8.275496667,8.542314286,8.731942857
15/08/2019,3,15/08/2019 14:00,8.6999,8.935477143,8.476136667,8.191156667,8.553142857,8.731942857
15/08/2019,4,15/08/2019 18:00,8.9511,8.958337143,8.476136667,8.34716,8.672542857,8.731942857
15/08/2019,5,15/08/2019 22:00,8.975,8.980511429,8.476136667,8.206483333,8.854942857,8.731942857
16/08/2019,1,16/08/2019 6:00,8.38,8.971114286,8.462746667,8.476013333,8.733014286,8.576342857
16/08/2019,2,16/08/2019 10:00,8.45,8.941431429,8.462746667,8.295493333,8.6209,8.576342857
16/08/2019,3,16/08/2019 14:00,8.5089,8.924771429,8.462746667,8.21345,8.631557143,8.576342857
16/08/2019,4,16/08/2019 18:00,8.7511,8.925374286,8.462746667,8.247196667,8.78,8.576342857
16/08/2019,5,16/08/2019 22:00,8.1989,8.896771429,8.462746667,8.233946667,8.892957143,8.576342857
17/08/2019,1,17/08/2019 6:00,8.09,8.839342857,8.443726667,8.45505,8.5746,8.381157143
17/08/2019,2,17/08/2019 10:00,8.17,8.80166,8.443726667,8.27716,8.529185714,8.381157143
17/08/2019,3,17/08/2019 14:00,8.09,8.75852,8.443726667,8.197113333,8.599971429,8.381157143
17/08/2019,4,17/08/2019 18:00,7.97,8.72338,8.443726667,8.2839,8.715871429,8.381157143
17/08/2019,5,17/08/2019 22:00,6.5011,8.649125714,8.443726667,8.24891,8.621371429,8.381157143
18/08/2019,1,18/08/2019 6:00,8.0111,8.649188571,8.433026667,8.444423333,8.374757143,8.278485714
18/08/2019,2,18/08/2019 10:00,8,8.629157143,8.433026667,8.27779,8.324914286,8.278485714
18/08/2019,3,18/08/2019 14:00,6.5,8.566268571,8.433026667,8.203446667,8.441414286,8.278485714
18/08/2019,4,18/08/2019 18:00,8,8.55164,8.433026667,8.28526,8.554442857,8.278485714
18/08/2019,5,18/08/2019 22:00,8.74,8.558497143,8.433026667,8.195613333,8.405971429,8.278485714
19/08/2019,1,19/08/2019 6:00,8.6511,8.571131429,8.42924,8.44146,8.276185714,8.275457143
19/08/2019,2,19/08/2019 10:00,8.79,8.573671429,8.42924,8.270123333,8.224757143,8.275457143
19/08/2019,3,19/08/2019 14:00,8.35,8.58364,8.42924,8.155076667,8.153985714,8.275457143
19/08/2019,4,19/08/2019 18:00,8.5,8.597894286,8.42924,8.296926667,8.483014286,8.275457143
19/08/2019,5,19/08/2019 22:00,8.3089,8.601005714,8.42924,8.218613333,8.481842857,8.275457143
20/08/2019,1,20/08/2019 6:00,8.0511,8.57478,8.454033333,8.466496667,8.269042857,8.210928571
20/08/2019,2,20/08/2019 10:00,8.11,8.563351429,8.454033333,8.29116,8.337457143,8.210928571
20/08/2019,3,20/08/2019 14:00,8.22,8.563065714,8.454033333,8.168373333,8.203828571,8.210928571
20/08/2019,4,20/08/2019 18:00,8.4211,8.54144,8.454033333,8.326926667,8.525871429,8.210928571
20/08/2019,5,20/08/2019 22:00,8.5089,8.527154286,8.454033333,8.242243333,8.387542857,8.210928571
21/08/2019,1,21/08/2019 6:00,8.02,8.51344,8.460443333,8.471533333,8.203485714,8.203214286
21/08/2019,2,21/08/2019 10:00,8.02,8.513408571,8.460443333,8.304826667,8.320314286,8.203214286
21/08/2019,3,21/08/2019 14:00,8.02,8.513377143,8.460443333,8.187373333,8.066971429,8.203214286
21/08/2019,4,21/08/2019 18:00,7.269,8.489634286,8.460443333,8.357296667,8.4419,8.203214286
21/08/2019,5,21/08/2019 22:00,7.3011,8.45538,8.460443333,8.275873333,8.388814286,8.203214286
22/08/2019,1,22/08/2019 6:00,8.31,8.421697143,8.45702,8.468866667,8.203328571,8.208757143
22/08/2019,2,22/08/2019 10:00,8.1414,8.419451429,8.45702,8.288826667,8.320157143,8.208757143
22/08/2019,3,22/08/2019 14:00,8.02,8.399991429,8.45702,8.18504,8.055542857,8.208757143
22/08/2019,4,22/08/2019 18:00,8.02,8.380565714,8.45702,8.339596667,8.266042857,8.208757143
22/08/2019,5,22/08/2019 22:00,8.05,8.35482,8.45702,8.256243333,8.076271429,8.208757143
23/08/2019,1,23/08/2019 6:00,8.35,8.336962857,8.465793333,8.477866667,8.216185714,8.2011
23/08/2019,2,23/08/2019 10:00,8.39,8.337248571,8.465793333,8.298503333,8.2402,8.2011
23/08/2019,3,23/08/2019 14:00,8.24,8.331248571,8.465793333,8.192746667,7.958414286,8.2011
23/08/2019,4,23/08/2019 18:00,8.0511,8.318168571,8.465793333,8.34693,8.133028571,8.2011
23/08/2019,5,23/08/2019 22:00,8,8.296708571,8.465793333,8.249576667,7.944128571,8.2011
24/08/2019,1,24/08/2019 6:00,8,8.291025714,8.47629,8.4892,8.2119,8.1903
24/08/2019,2,24/08/2019 10:00,7.9,8.285597143,8.47629,8.303503333,8.231628571,8.1903
24/08/2019,3,24/08/2019 14:00,8,8.28074,8.47629,8.19708,7.92,8.1903
24/08/2019,4,24/08/2019 18:00,7.98,8.277597143,8.47629,8.330263333,8.033028571,8.1903
24/08/2019,5,24/08/2019 22:00,8.1289,8.282137143,8.47629,8.255946667,7.915714286,8.1903
25/08/2019,1,25/08/2019 6:00,8.7511,8.346422857,8.485443333,8.4992,8.199042857,8.295285714
25/08/2019,2,25/08/2019 10:00,8.3901,8.357251429,8.485443333,8.310503333,8.193057143,8.295285714
25/08/2019,3,25/08/2019 14:00,7.99,8.356965714,8.485443333,8.203746667,7.907142857,8.295285714
25/08/2019,4,25/08/2019 18:00,7.98,8.399251429,8.485443333,8.316263333,8.034457143,8.295285714
25/08/2019,5,25/08/2019 22:00,8.1089,8.402362857,8.485443333,8.25691,8.148257143,8.295285714
26/08/2019,1,26/08/2019 6:00,8.87,8.406077143,8.50609,8.520903333,8.304757143,8.327928571
26/08/2019,2,26/08/2019 10:00,9.12,8.419474286,8.50609,8.320173333,8.248785714,8.327928571
26/08/2019,3,26/08/2019 14:00,8.68,8.416331429,8.50609,8.206746667,8.12,8.327928571
26/08/2019,4,26/08/2019 18:00,8.42,8.418331429,8.50609,8.304596667,8.0316,8.327928571
26/08/2019,5,26/08/2019 22:00,8.1911,8.409505714,8.50609,8.27258,8.0581,8.327928571
27/08/2019,1,27/08/2019 6:00,8.4,8.412108571,8.547066667,8.56157,8.336028571,8.377542857
27/08/2019,2,27/08/2019 10:00,8.9911,8.438965714,8.547066667,8.369173333,8.295928571,8.377542857
27/08/2019,3,27/08/2019 14:00,8.5169,8.450591429,8.547066667,8.24608,8.167142857,8.377542857
27/08/2019,4,27/08/2019 18:00,8.19,8.449734286,8.547066667,8.335263333,8.020171429,8.377542857
27/08/2019,5,27/08/2019 22:00,8.19,8.443131429,8.547066667,8.303616667,8.041271429,8.377542857
28/08/2019,1,28/08/2019 6:00,8.68,8.44802,8.549153333,8.56157,8.385871429,8.474171429
28/08/2019,2,28/08/2019 10:00,8.5,8.461734286,8.549153333,8.402376667,8.4218,8.474171429
28/08/2019,3,28/08/2019 14:00,8.19,8.466591429,8.549153333,8.259976667,8.209557143,8.474171429
28/08/2019,4,28/08/2019 18:00,9.28,8.502591429,8.549153333,8.351596667,7.987157143,8.474171429
28/08/2019,5,28/08/2019 22:00,9.5,8.566334286,8.549153333,8.306913333,7.995714286,8.474171429
29/08/2019,1,29/08/2019 6:00,10.0111,8.643762857,8.572116667,8.584236667,8.480157143,8.7016
29/08/2019,2,29/08/2019 10:00,9.33,8.672905714,8.572116667,8.41571,8.490371429,8.7016
29/08/2019,3,29/08/2019 14:00,8.2169,8.675062857,8.572116667,8.27335,8.233842857,8.7016
29/08/2019,4,29/08/2019 18:00,8.5122,8.689125714,8.572116667,8.40093,8.274442857,8.7016
29/08/2019,5,29/08/2019 22:00,8.8711,8.713442857,8.572116667,8.370246667,8.309842857,8.7016
30/08/2019,1,30/08/2019 6:00,8.52,8.726871429,8.606703333,8.621273333,8.723171429,8.724814286
30/08/2019,2,30/08/2019 10:00,8.9911,8.745188571,8.606703333,8.448376667,8.660171429,8.724814286
30/08/2019,3,30/08/2019 14:00,8.5989,8.751157143,8.606703333,8.289246667,8.261971429,8.724814286
30/08/2019,4,30/08/2019 18:00,8.1111,8.747474286,8.606703333,8.411336667,8.344757143,8.724814286
30/08/2019,5,30/08/2019 22:00,8.01,8.7463,8.606703333,8.37558,8.427142857,8.724814286
31/08/2019,1,31/08/2019 6:00,8.23,8.752871429,8.584776667,8.598606667,8.747457143,8.7686
31/08/2019,2,31/08/2019 10:00,8.9811,8.780902857,8.584776667,8.44108,8.746042857,8.7686
31/08/2019,3,31/08/2019 14:00,8.4949,8.7979,8.584776667,8.285173333,8.313242857,8.7686
31/08/2019,4,31/08/2019 18:00,8.1011,8.800788571,8.584776667,8.40274,8.353328571,8.7686
31/08/2019,5,31/08/2019 22:00,8.1011,8.804248571,8.584776667,8.37258,8.428571429,8.7686
1/09/2019,1,1/09/2019 6:00,8.52,8.815422857,8.56304,8.573276667,8.780314286,8.739742857
1/09/2019,2,1/09/2019 10:00,8.52,8.80882,8.56304,8.46045,8.900485714,8.739742857
1/09/2019,3,1/09/2019 14:00,8.52,8.812531429,8.56304,8.297966667,8.383942857,8.739742857
1/09/2019,4,1/09/2019 18:00,8.17,8.817674286,8.56304,8.40211,8.370628571,8.739742857
1/09/2019,5,1/09/2019 22:00,8.2688,8.825925714,8.56304,8.369283333,8.4246,8.739742857
2/09/2019,1,2/09/2019 6:00,8.35,8.832814286,8.554283333,8.563943333,8.7473,8.664085714
2/09/2019,2,2/09/2019 10:00,8.29,8.816242857,8.554283333,8.473746667,8.919042857,8.664085714
2/09/2019,3,2/09/2019 14:00,8.27,8.791957143,8.554283333,8.31126,8.459657143,8.664085714
2/09/2019,4,2/09/2019 18:00,8.19,8.777957143,8.554283333,8.39611,8.397771429,8.664085714
2/09/2019,5,2/09/2019 22:00,8.3589,8.776211429,8.554283333,8.378576667,8.447442857,8.664085714
3/09/2019,1,3/09/2019 6:00,8.0411,8.771925714,8.55001,8.558943333,8.673014286,8.610785714
3/09/2019,2,3/09/2019 10:00,8.2,8.766211429,8.55001,8.48271,8.800471429,8.610785714
3/09/2019,3,3/09/2019 14:00,8.1111,8.741068571,8.55001,8.306926667,8.401085714,8.610785714
3/09/2019,4,3/09/2019 18:00,8.1111,8.729474286,8.55001,8.379186667,8.364914286,8.610785714
3/09/2019,5,3/09/2019 22:00,8.1289,8.727728571,8.55001,8.387206667,8.471414286,8.610785714
4/09/2019,1,4/09/2019 6:00,8.2,8.728014286,8.530113333,8.537353333,8.621742857,8.545528571
4/09/2019,2,4/09/2019 10:00,8.4,8.720014286,8.530113333,8.487706667,8.687457143,8.545528571
4/09/2019,3,4/09/2019 14:00,8.38,8.716585714,8.530113333,8.308683333,8.343114286,8.545528571
4/09/2019,4,4/09/2019 18:00,8.3,8.719728571,8.530113333,8.37152,8.353642857,8.545528571
4/09/2019,5,4/09/2019 22:00,8.3,8.691728571,8.530113333,8.38454,8.462685714,8.545528571
5/09/2019,1,5/09/2019 6:00,8.25,8.656014286,8.530426667,8.53679,8.553171429,8.311214286
5/09/2019,2,5/09/2019 10:00,8.5,8.61284,8.530426667,8.50104,8.673171429,8.311214286
5/09/2019,3,5/09/2019 14:00,8.2011,8.580585714,8.530426667,8.31635,8.370257143,8.311214286
5/09/2019,4,5/09/2019 18:00,7.92,8.572102857,8.530426667,8.37952,8.213642857,8.311214286
5/09/2019,5,5/09/2019 22:00,8.12,8.560897143,8.530426667,8.386206667,8.291257143,8.311214286
6/09/2019,1,6/09/2019 6:00,8.25,8.543151429,8.51739,8.52519,8.301585714,8.270142857
6/09/2019,2,6/09/2019 10:00,8.0201,8.528868571,8.51739,8.49444,8.5546,8.270142857
6/09/2019,3,6/09/2019 14:00,7.75,8.493408571,8.51739,8.29472,8.368,8.270142857
6/09/2019,4,6/09/2019 18:00,8,8.476297143,8.51739,8.336853333,8.129042857,8.270142857
6/09/2019,5,6/09/2019 22:00,8,8.473122857,8.51739,8.366873333,8.183957143,8.270142857
7/09/2019,1,7/09/2019 6:00,8.5,8.487122857,8.493533333,8.501223333,8.263014286,8.295242857
7/09/2019,2,7/09/2019 10:00,8.28,8.488551429,8.493533333,8.490073333,8.415885714,8.295242857
7/09/2019,3,7/09/2019 14:00,8.2111,8.466551429,8.493533333,8.281353333,8.246728571,8.295242857
7/09/2019,4,7/09/2019 18:00,8.11,8.455554286,8.493533333,8.330223333,8.113171429,8.295242857
7/09/2019,5,7/09/2019 22:00,8.06,8.45438,8.493533333,8.36154,8.182528571,8.295242857
8/09/2019,1,8/09/2019 6:00,8.1511,8.455808571,8.478983333,8.48559,8.301585714,8.248785714
8/09/2019,2,8/09/2019 10:00,8.1499,8.445234286,8.478983333,8.494373333,8.315728571,8.248785714
8/09/2019,3,8/09/2019 14:00,8.069,8.432348571,8.478983333,8.283356667,8.206185714,8.248785714
8/09/2019,4,8/09/2019 18:00,8.84,8.441491429,8.478983333,8.32726,8.114442857,8.248785714
8/09/2019,5,8/09/2019 22:00,8.98,8.464634286,8.478983333,8.33991,8.176657143,8.248785714
9/09/2019,1,9/09/2019 6:00,9.2,8.49124,8.435703333,8.440996667,8.248885714,8.369442857
9/09/2019,2,9/09/2019 10:00,9.1,8.512668571,8.435703333,8.46297,8.262857143,8.369442857
9/09/2019,3,9/09/2019 14:00,9.34,8.542668571,8.435703333,8.261323333,8.141757143,8.369442857
9/09/2019,4,9/09/2019 18:00,8.619,8.55264,8.435703333,8.31526,8.210157143,8.369442857
9/09/2019,5,9/09/2019 22:00,8.7,8.567211429,8.435703333,8.302576667,8.278257143,8.369442857
10/09/2019,1,10/09/2019 6:00,8.49,8.570957143,8.427296667,8.431366667,8.370314286,8.430171429
10/09/2019,2,10/09/2019 10:00,8.5,8.584068571,8.427296667,8.446306667,8.378571429,8.430171429
10/09/2019,3,10/09/2019 14:00,8.3,8.586925714,8.427296667,8.265993333,8.294614286,8.430171429
10/09/2019,4,10/09/2019 18:00,8.221,8.590065714,8.427296667,8.299226667,8.271442857,8.430171429
10/09/2019,5,10/09/2019 22:00,8.3,8.595462857,8.427296667,8.325613333,8.326985714,8.430171429
11/09/2019,1,11/09/2019 6:00,8.2011,8.597525714,8.420076667,8.42433,8.434442857,8.430771429
11/09/2019,2,11/09/2019 10:00,8.9388,8.618634286,8.420076667,8.439603333,8.421428571,8.430771429
11/09/2019,3,11/09/2019 14:00,8.1201,8.610637143,8.420076667,8.258926667,8.3216,8.430771429
11/09/2019,4,11/09/2019 18:00,8,8.59978,8.420076667,8.289926667,8.287142857,8.430771429
11/09/2019,5,11/09/2019 22:00,7.3,8.571208571,8.420076667,8.32865,8.351428571,8.430771429
12/09/2019,1,12/09/2019 6:00,8.01,8.562922857,8.405336667,8.407663333,8.4346,8.395814286
12/09/2019,2,12/09/2019 10:00,7.9001,8.552925714,8.405336667,8.47086,8.4984,8.395814286
12/09/2019,3,12/09/2019 14:00,7.81,8.533211429,8.405336667,8.262893333,8.284471429,8.395814286
12/09/2019,4,12/09/2019 18:00,7.9,8.524608571,8.405336667,8.28326,8.244285714,8.395814286
12/09/2019,5,12/09/2019 22:00,8,8.526894286,8.405336667,8.273016667,8.208571429,8.395814286
13/09/2019,1,13/09/2019 6:00,7.8088,8.518002857,8.387753333,8.390996667,8.400314286,8.344757143
13/09/2019,2,13/09/2019 10:00,7.7989,8.505114286,8.387753333,8.459863333,8.4127,8.344757143
13/09/2019,3,13/09/2019 14:00,8.23,8.511111429,8.387753333,8.217293333,8.2286,8.344757143
13/09/2019,4,13/09/2019 18:00,8.03,8.519111429,8.387753333,8.246296667,8.241428571,8.344757143
13/09/2019,5,13/09/2019 22:00,8.2,8.524825714,8.387753333,8.25635,8.191428571,8.344757143
14/09/2019,1,14/09/2019 6:00,7.6888,8.515934286,8.381143333,8.38392,8.337285714,8.233614286
14/09/2019,2,14/09/2019 10:00,7.9,8.498791429,8.381143333,8.452456667,8.3811,8.233614286
14/09/2019,3,14/09/2019 14:00,7.81,8.485362857,8.381143333,8.221626667,8.297171429,8.233614286
14/09/2019,4,14/09/2019 18:00,7.81,8.473902857,8.381143333,8.23063,8.245714286,8.233614286
14/09/2019,5,14/09/2019 22:00,7.5,8.456474286,8.381143333,8.213386667,8.22,8.233614286
15/09/2019,1,15/09/2019 6:00,7,8.426188571,8.362706667,8.366213333,8.2214,8.0825
15/09/2019,2,15/09/2019 10:00,7.2,8.399014286,8.362706667,8.425753333,8.326814286,8.0825
15/09/2019,3,15/09/2019 14:00,7.3,8.374731429,8.362706667,8.191963333,8.239871429,8.0825
15/09/2019,4,15/09/2019 18:00,7.9288,8.370725714,8.362706667,8.192593333,8.202857143,8.0825
15/09/2019,5,15/09/2019 22:00,8.6,8.363868571,8.362706667,8.16422,8.14,8.0825
16/09/2019,1,16/09/2019 6:00,8.2,8.341582857,8.320473333,8.320213333,8.056957143,7.9427
16/09/2019,2,16/09/2019 10:00,8.03,8.308154286,8.320473333,8.384086667,8.191114286,7.9427
16/09/2019,3,16/09/2019 14:00,8.03,8.277582857,8.320473333,8.151666667,8.130014286,7.9427
16/09/2019,4,16/09/2019 18:00,8.2,8.245011429,8.320473333,8.165183333,8.072685714,7.9427
16/09/2019,5,16/09/2019 22:00,8.7011,8.247357143,8.320473333,8.17759,8.085714286,7.9427
17/09/2019,1,17/09/2019 6:00,8.89,8.252785714,8.32499,8.32388,7.9141,8.002157143
17/09/2019,2,17/09/2019 10:00,9.1511,8.271674286,8.32499,8.37942,8.038257143,8.002157143
17/09/2019,3,17/09/2019 14:00,8.8789,8.2825,8.32499,8.149666667,7.942871429,8.002157143
17/09/2019,4,17/09/2019 18:00,8.7,8.293928571,8.32499,8.17285,8.012828571,8.002157143
17/09/2019,5,17/09/2019 22:00,8.6511,8.306217143,8.32499,8.250923333,8.085871429,8.002157143
18/09/2019,1,18/09/2019 6:00,9.4911,8.340248571,8.3556,8.353176667,7.971242857,8.1763
18/09/2019,2,18/09/2019 10:00,9.59,8.379931429,8.3556,8.41779,8.131271429,8.1763
18/09/2019,3,18/09/2019 14:00,8.7011,8.37314,8.3556,8.228963333,8.025571429,8.1763
18/09/2019,4,18/09/2019 18:00,8.3388,8.379388571,8.3556,8.196183333,8.081257143,8.1763
18/09/2019,5,18/09/2019 22:00,8.3011,8.387991429,8.3556,8.24796,8.136028571,8.1763
19/09/2019,1,19/09/2019 6:00,7.1,8.382277143,8.3822,8.381176667,8.155528571,8.061871429
19/09/2019,2,19/09/2019 10:00,8.24,8.388848571,8.3822,8.444456667,8.2243,8.061871429
19/09/2019,3,19/09/2019 14:00,8.03,8.39256,8.3822,8.240666667,8.108571429,8.061871429
19/09/2019,4,19/09/2019 18:00,7.0989,8.372242857,8.3822,8.19081,8.129657143,8.061871429
19/09/2019,5,19/09/2019 22:00,7.4,8.357957143,8.3822,8.2477,8.279042857,8.061871429
20/09/2019,1,20/09/2019 6:00,7,8.329385714,8.352973333,8.349473333,8.025528571,7.946442857
20/09/2019,2,20/09/2019 10:00,7.01,8.306562857,8.352973333,8.44879,8.272857143,7.946442857
20/09/2019,3,20/09/2019 14:00,7.6,8.30088,8.352973333,8.234333333,8.14,7.946442857
20/09/2019,4,20/09/2019 18:00,7.6,8.28288,8.352973333,8.146736667,8.015214286,7.946442857
20/09/2019,5,20/09/2019 22:00,8.0089,8.282277143,8.352973333,8.210736667,8.193328571,7.946442857
21/09/2019,1,21/09/2019 6:00,8.0888,8.2791,8.32123,8.315473333,7.909985714,7.999214286
21/09/2019,2,21/09/2019 10:00,7.15,8.263705714,8.32123,8.415123333,8.160157143,7.999214286
21/09/2019,3,21/09/2019 14:00,8.2,8.272277143,8.32123,8.220333333,8.05,7.999214286
21/09/2019,4,21/09/2019 18:00,8.3488,8.287671429,8.32123,8.15777,7.953785714,7.999214286
21/09/2019,5,21/09/2019 22:00,8.81,8.316242857,8.32123,8.23433,8.166028571,7.999214286
22/09/2019,1,22/09/2019 6:00,8.22,8.336814286,8.313813333,8.3081,7.967128571,8.154214286
22/09/2019,2,22/09/2019 10:00,8.13,8.3691,8.313813333,8.382076667,8.053014286,8.154214286
22/09/2019,3,22/09/2019 14:00,8.03,8.392814286,8.313813333,8.226333333,8.105714286,8.154214286
22/09/2019,4,22/09/2019 18:00,8.03,8.413671429,8.313813333,8.16873,8.030757143,8.154214286
22/09/2019,5,22/09/2019 22:00,8.22,8.421991429,8.313813333,8.259663333,8.353171429,8.154214286
23/09/2019,1,23/09/2019 6:00,8.5089,8.419388571,8.309533333,8.303766667,8.141414286,8.200857143
23/09/2019,2,23/09/2019 10:00,8.1681,8.418477143,8.309533333,8.37341,8.185871429,8.200857143
23/09/2019,3,23/09/2019 14:00,8.89,8.443048571,8.309533333,8.219333333,8.21,8.200857143
23/09/2019,4,23/09/2019 18:00,9,8.470762857,8.309533333,8.168026667,8.045214286,8.200857143
23/09/2019,5,23/09/2019 22:00,8.8089,8.48816,8.309533333,8.266996667,8.298885714,8.200857143
24/09/2019,1,24/09/2019 6:00,8.5089,8.482668571,8.327453333,8.32073,8.185542857,8.151585714
24/09/2019,2,24/09/2019 10:00,8.5089,8.47178,8.327453333,8.382346667,8.2056,8.151585714
24/09/2019,3,24/09/2019 14:00,9.3837,8.478425714,8.327453333,8.249,8.332857143,8.151585714
24/09/2019,4,24/09/2019 18:00,8.269,8.461,8.327453333,8.202026667,8.1595,8.151585714
24/09/2019,5,24/09/2019 22:00,8.3511,8.451031429,8.327453333,8.289663333,8.314285714,8.151585714
25/09/2019,1,25/09/2019 6:00,8.5,8.446714286,8.32207,8.312656667,8.1311,8.021
25/09/2019,2,25/09/2019 10:00,8.5,8.418397143,8.32207,8.386306667,8.113857143,8.021
25/09/2019,3,25/09/2019 14:00,8.89,8.398397143,8.32207,8.295456667,8.404971429,8.021
25/09/2019,4,25/09/2019 18:00,9.1589,8.411477143,8.32207,8.21166,8.097928571,8.021
25/09/2019,5,25/09/2019 22:00,8.5189,8.416622857,8.32207,8.297736667,8.271428571,8.021
26/09/2019,1,26/09/2019 6:00,8.21,8.41402,8.310583333,8.300323333,7.989514286,8.172042857
26/09/2019,2,26/09/2019 10:00,8.8,8.462591429,8.310583333,8.36564,7.958142857,8.172042857
26/09/2019,3,26/09/2019 14:00,8.7,8.475734286,8.310583333,8.302456667,8.431957143,8.172042857
26/09/2019,4,26/09/2019 18:00,8.7,8.494877143,8.310583333,8.23629,8.215085714,8.172042857
26/09/2019,5,26/09/2019 22:00,8.2089,8.526591429,8.310583333,8.308663333,8.302542857,8.172042857
27/09/2019,1,27/09/2019 6:00,8.59,8.560591429,8.305023333,8.29399,8.148085714,8.389285714
27/09/2019,2,27/09/2019 10:00,8.2511,8.596337143,8.305023333,8.35927,8.038142857,8.389285714
27/09/2019,3,27/09/2019 14:00,8.2,8.630337143,8.305023333,8.30856,8.527671429,8.389285714
27/09/2019,4,27/09/2019 18:00,8.61,8.659194286,8.305023333,8.25329,8.443814286,8.389285714
27/09/2019,5,27/09/2019 22:00,8.7511,8.692082857,8.305023333,8.309293333,8.4181,8.389285714
28/09/2019,1,28/09/2019 6:00,8.43,8.704114286,8.301423333,8.29099,8.375228571,8.442857143
28/09/2019,2,28/09/2019 10:00,8.65,8.720148571,8.301423333,8.350973333,8.215442857,8.442857143
28/09/2019,3,28/09/2019 14:00,8.6911,8.76418,8.301423333,8.308893333,8.613385714,8.442857143
28/09/2019,4,28/09/2019 18:00,8.5089,8.773005714,8.301423333,8.230956667,8.5881,8.442857143
28/09/2019,5,28/09/2019 22:00,8.02,8.763611429,8.301423333,8.28433,8.524128571,8.442857143
29/09/2019,1,29/09/2019 6:00,8.23,8.74704,8.25344,8.238286667,8.423971429,8.4462
29/09/2019,2,29/09/2019 10:00,8.24,8.747611429,8.25344,8.328306667,8.429728571,8.4462
29/09/2019,3,29/09/2019 14:00,8.22,8.750182857,8.25344,8.3247,8.683542857,8.4462
29/09/2019,4,29/09/2019 18:00,8.22,8.755611429,8.25344,8.230846667,8.610971429,8.4462
29/09/2019,5,29/09/2019 22:00,8.5089,8.769294286,8.25344,8.25596,8.411271429,8.4462
30/09/2019,1,30/09/2019 6:00,8.4888,8.776974286,8.244523333,8.22862,8.4254,8.4447
30/09/2019,2,30/09/2019 10:00,8.45,8.775291429,8.244523333,8.30327,8.445442857,8.4447
30/09/2019,3,30/09/2019 14:00,8.9488,8.797597143,8.244523333,8.31207,8.710685714,8.4447
30/09/2019,4,30/09/2019 18:00,8.9911,8.800485714,8.244523333,8.234476667,8.638114286,8.4447
30/09/2019,5,30/09/2019 22:00,9.095,8.8032,8.244523333,8.27259,8.452542857,8.4447
1/10/2019,1,1/10/2019 6:00,8.6088,8.797482857,8.251876667,8.237246667,8.422528571,8.452842857
1/10/2019,2,1/10/2019 10:00,8.7,8.802942857,8.251876667,8.285566667,8.485714286,8.452842857
1/10/2019,3,1/10/2019 14:00,8.7,8.808402857,8.251876667,8.3272,8.719085714,8.452842857
1/10/2019,4,1/10/2019 18:00,8.6088,8.786262857,8.251876667,8.264143333,8.636842857,8.452842857
1/10/2019,5,1/10/2019 22:00,8.3089,8.787402857,8.251876667,8.30572,8.493414286,8.452842857
2/10/2019,1,2/10/2019 6:00,7.9089,8.774768571,8.255126667,8.240206667,8.4368,8.364885714
2/10/2019,2,2/10/2019 10:00,7.98,8.759911429,8.255126667,8.291566667,8.513014286,8.364885714
2/10/2019,3,2/10/2019 14:00,7.85,8.74134,8.255126667,8.3332,8.621414286,8.364885714
2/10/2019,4,2/10/2019 18:00,7.98,8.71534,8.255126667,8.27877,8.685385714,8.364885714
2/10/2019,5,2/10/2019 22:00,7.94,8.680514286,8.255126667,8.307056667,8.487385714,8.364885714
3/10/2019,1,3/10/2019 6:00,7.9488,8.664225714,8.24077,8.225503333,8.352357143,8.321257143
3/10/2019,2,3/10/2019 10:00,7.98,8.657654286,8.24077,8.281233333,8.438728571,8.321257143
3/10/2019,3,3/10/2019 14:00,8,8.634797143,8.24077,8.3192,8.472842857,8.321257143
3/10/2019,4,3/10/2019 18:00,8,8.614797143,8.24077,8.27177,8.516971429,8.321257143
3/10/2019,5,3/10/2019 22:00,8,8.594797143,8.24077,8.293093333,8.404685714,8.321257143
4/10/2019,1,4/10/2019 6:00,8.24,8.595685714,8.237466667,8.222426667,8.315042857,8.281428571
4/10/2019,2,4/10/2019 10:00,8.225,8.585257143,8.237466667,8.2739,8.321585714,8.281428571
4/10/2019,3,4/10/2019 14:00,8.2691,8.585771429,8.237466667,8.315496667,8.372842857,8.281428571
